data_version,indicator,measure,date_interval,year,quarter,month,geo_type,geo_name,geo_code,group,group_value,value
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2010,NA,NA,national,United States,0,Gender,Male,0.3519581064409639
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2010,NA,NA,national,United States,0,,Overall,0.2921795754185479
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2010,NA,NA,national,United States,0,Gender,Female,0.2522600005252231
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2010,NA,NA,national,United States,0,Gender,Male,0.3355004362568633
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2008,NA,NA,national,United States,0,,Overall,0.27961026574451464
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2008,NA,NA,national,United States,0,Gender,Female,0.24866389639261277
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2008,NA,NA,national,United States,0,Gender,Male,0.33695568679028187
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2008,NA,NA,national,United States,0,,Overall,0.2844261895174839
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2008,NA,NA,national,United States,0,Gender,Female,0.24065570350360987
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2008,NA,NA,national,United States,0,Gender,Male,0.33050778725373786
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2011,NA,NA,national,United States,0,,Overall,0.30396619908627354
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2011,NA,NA,national,United States,0,Gender,Female,0.2595908486867814
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2011,NA,NA,national,United States,0,Gender,Male,0.34723105221278827
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2011,NA,NA,national,United States,0,,Overall,0.2999281605176827
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2011,NA,NA,national,United States,0,Gender,Female,0.2519575608400082
